Rank,Name,Count,Gender,Year
8,Emma,544,Female,1986
9,Amy,543,Female,1986
10,Samantha,536,Female,1986
11,Kate,406,Female,1986
12,Rachel,373,Female,1986
13,Laura,361,Female,1986
14,Natalie,359,Female,1986
15,Elizabeth,358,Female,1986
16,Lisa,356,Female,1986
17,Kylie,348,Female,1986
18,Danielle,343,Female,1986
19,Stephanie,327,Female,1986
20,Michelle,313,Female,1986
21,Megan,278,Female,1986
22,Erin,275,Female,1986
23,Katie,258,Female,1986
24,Emily,257,Female,1986
25,Jennifer,252,Female,1986
26,Renee,245,Female,1986
27,Kristy,239,Female,1986
28,Tara,237,Female,1986
29,Katherine,223,Female,1986
30,Belinda,217,Female,1986
31,Ashleigh,211,Female,1986
32,Melanie,211,Female,1986
33,Angela,208,Female,1986
34,Alexandra,203,Female,1986
35,Anna,200,Female,1986
36,Ashley,197,Female,1986
37,Natasha,193,Female,1986
38,Brooke,191,Female,1986
39,Vanessa,188,Female,1986
40,Jenna,187,Female,1986
41,Kelly,180,Female,1986
42,Hayley,179,Female,1986
43,Jade,177,Female,1986
44,Alicia,176,Female,1986
45,Chloe,176,Female,1986
46,Cassandra,172,Female,1986
47,Catherine,165,Female,1986
48,Jacqueline,165,Female,1986
49,Stacey,162,Female,1986
50,Alison,159,Female,1986
51,Sara,158,Female,1986
52,Elise,148,Female,1986
53,Rachael,148,Female,1986
54,Bianca,147,Female,1986
55,Katrina,147,Female,1986
56,Courtney,146,Female,1986
57,Claire,143,Female,1986
58,Kathryn,143,Female,1986
59,Joanne,138,Female,1986
60,Hannah,137,Female,1986
61,Sally,131,Female,1986
62,Carly,130,Female,1986
63,Sophie,130,Female,1986
64,Christine,126,Female,1986
65,Gemma,126,Female,1986
66,Holly,123,Female,1986
67,Louise,123,Female,1986
68,Tegan,122,Female,1986
69,Leah,117,Female,1986
70,Simone,115,Female,1986
71,Tiffany,113,Female,1986
72,Naomi,105,Female,1986
73,Victoria,102,Female,1986
74,Fiona,101,Female,1986
75,Kirsty,101,Female,1986
76,Tamara,100,Female,1986
77,Zoe,99,Female,1986
78,Kimberley,98,Female,1986
79,Aimee,97,Female,1986
80,Ashlee,97,Female,1986
81,Krystal,97,Female,1986
82,Jodie,96,Female,1986
83,Melinda,96,Female,1986
84,Clare,94,Female,1986
85,Kathleen,93,Female,1986
86,Chantelle,90,Female,1986
87,Kayla,90,Female,1986
88,Tanya,90,Female,1986
89,Alana,89,Female,1986
90,Casey,83,Female,1986
91,Lucy,82,Female,1986
92,Julie,81,Female,1986
93,Alice,80,Female,1986
94,Alyce,80,Female,1986
95,Leanne,78,Female,1986
96,Candice,77,Female,1986
97,Heather,77,Female,1986
98,Karen,76,Female,1986
99,Linda,76,Female,1986
100,Amber,75,Female,1986
1,Jessica,1136,Female,1985
2,Sarah,967,Female,1985
3,Rebecca,877,Female,1985
4,Amanda,755,Female,1985
5,Melissa,640,Female,1985
6,Nicole,629,Female,1985
7,Lauren,615,Female,1985
8,Amy,601,Female,1985
9,Emma,470,Female,1985
10,Lisa,445,Female,1985
11,Natalie,396,Female,1985
12,Kate,391,Female,1985
13,Kylie,391,Female,1985
14,Samantha,383,Female,1985
15,Michelle,372,Female,1985
16,Laura,347,Female,1985
17,Elizabeth,345,Female,1985
18,Erin,326,Female,1985
19,Jennifer,320,Female,1985
20,Tara,298,Female,1985
21,Renee,295,Female,1985
22,Rachel,294,Female,1985
23,Danielle,285,Female,1985
24,Kelly,279,Female,1985
25,Katherine,274,Female,1985
26,Belinda,270,Female,1985
27,Stephanie,269,Female,1985
28,Katie,257,Female,1985
29,Kristy,253,Female,1985
30,Angela,243,Female,1985
31,Megan,240,Female,1985
32,Emily,239,Female,1985
33,Hayley,237,Female,1985
34,Stacey,224,Female,1985
35,Alison,223,Female,1985
36,Alicia,205,Female,1985
37,Katrina,204,Female,1985
38,Cassandra,197,Female,1985
39,Melanie,197,Female,1985
40,Alexandra,193,Female,1985
41,Natasha,192,Female,1985
42,Jacqueline,189,Female,1985
43,Catherine,187,Female,1985
44,Vanessa,184,Female,1985
45,Brooke,180,Female,1985
46,Jenna,177,Female,1985
47,Anna,172,Female,1985
48,Kathryn,164,Female,1985
49,Jade,159,Female,1985
50,Sally,158,Female,1985
51,Claire,156,Female,1985
52,Christine,146,Female,1985
53,Rachael,146,Female,1985
54,Louise,143,Female,1985
55,Karina,134,Female,1985
56,Fiona,130,Female,1985
57,Ashley,129,Female,1985
58,Ashleigh,126,Female,1985
59,Leah,126,Female,1985
60,Courtney,125,Female,1985
61,Gemma,123,Female,1985
62,Sophie,123,Female,1985
63,Kimberley,122,Female,1985
64,Tegan,122,Female,1985
65,Bianca,120,Female,1985
66,Jodie,120,Female,1985
67,Hannah,119,Female,1985
68,Kayla,118,Female,1985
69,Tamara,113,Female,1985
70,Naomi,112,Female,1985
71,Holly,111,Female,1985
72,Joanne,111,Female,1985
73,Zoe,111,Female,1985
74,Victoria,108,Female,1985
75,Carly,105,Female,1985
76,Krystal,105,Female,1985
77,Tanya,102,Female,1985
78,Jasmine,100,Female,1985
79,Linda,100,Female,1985
80,Sara,99,Female,1985
81,Alana,97,Female,1985
82,Candice,97,Female,1985
83,Christina,97,Female,1985
84,Julie,95,Female,1985
85,Simone,94,Female,1985
86,Casey,93,Female,1985
87,Crystal,93,Female,1985
88,Karen,93,Female,1985
89,Lucy,93,Female,1985
90,Amber,92,Female,1985
91,Melinda,91,Female,1985
92,Amelia,90,Female,1985
93,Clare,90,Female,1985
94,Chloe,88,Female,1985
95,Maria,86,Female,1985
96,Susan,86,Female,1985
97,Chantelle,85,Female,1985
98,Elise,85,Female,1985
99,Julia,85,Female,1985
100,Heidi,84,Female,1985
1,Jessica,1002,Female,1984
2,Sarah,948,Female,1984
3,Rebecca,944,Female,1984
4,Melissa,667,Female,1984
5,Lauren,647,Female,1984
6,Amanda,613,Female,1984
7,Nicole,542,Female,1984
8,Amy,541,Female,1984
9,Lisa,539,Female,1984
10,Michelle,468,Female,1984
11,Erin,462,Female,1984
12,Emma,456,Female,1984
13,Kylie,418,Female,1984
14,Kate,396,Female,1984
15,Natalie,386,Female,1984
16,Elizabeth,363,Female,1984
17,Renee,337,Female,1984
18,Laura,334,Female,1984
19,Jennifer,323,Female,1984
20,Samantha,321,Female,1984
21,Angela,309,Female,1984
22,Rachel,309,Female,1984
23,Danielle,300,Female,1984
24,Kristy,300,Female,1984
25,Kelly,283,Female,1984
26,Katie,273,Female,1984
27,Tara,269,Female,1984
28,Katherine,264,Female,1984
29,Belinda,263,Female,1984
30,Hayley,235,Female,1984
31,Megan,225,Female,1984
32,Emily,224,Female,1984
33,Stephanie,217,Female,1984
34,Melanie,216,Female,1984
35,Alison,213,Female,1984
36,Jade,195,Female,1984
37,Brooke,191,Female,1984
38,Catherine,190,Female,1984
39,Alicia,186,Female,1984
40,Cassandra,186,Female,1984
41,Stacey,183,Female,1984
42,Natasha,178,Female,1984
43,Alexandra,175,Female,1984
44,Louise,175,Female,1984
45,Anna,173,Female,1984
46,Katrina,171,Female,1984
47,Vanessa,171,Female,1984
48,Jacqueline,170,Female,1984
49,Sally,156,Female,1984
50,Jodie,153,Female,1984
51,Kathryn,153,Female,1984
52,Christine,150,Female,1984
53,Leah,147,Female,1984
54,Claire,146,Female,1984
55,Holly,142,Female,1984
56,Kimberley,141,Female,1984
57,Alana,137,Female,1984
58,Joanne,135,Female,1984
59,Rachael,133,Female,1984
60,Karen,131,Female,1984
61,Karina,131,Female,1984
62,Carly,130,Female,1984
63,Fiona,130,Female,1984
64,Tanya,125,Female,1984
65,Crystal,122,Female,1984
66,Naomi,122,Female,1984
67,Melinda,120,Female,1984
68,Courtney,116,Female,1984
69,Leanne,116,Female,1984
70,Sara,116,Female,1984
71,Simone,116,Female,1984
72,Bianca,115,Female,1984
73,Gemma,114,Female,1984
74,Hannah,110,Female,1984
75,Julia,105,Female,1984
76,Krystal,105,Female,1984
77,Kellie,104,Female,1984
78,Amber,103,Female,1984
79,Casey,102,Female,1984
80,Kim,99,Female,1984
81,Candice,97,Female,1984
82,Victoria,96,Female,1984
83,Julie,95,Female,1984
84,Tegan,93,Female,1984
85,Linda,92,Female,1984
86,Tamara,89,Female,1984
87,Heidi,87,Female,1984
88,Jenna,87,Female,1984
89,Heather,86,Female,1984
90,Kirsty,86,Female,1984
91,Chantelle,84,Female,1984
92,Skye,84,Female,1984
93,Jane,82,Female,1984
94,Kristie,82,Female,1984
95,Aimee,80,Female,1984
96,Felicity,80,Female,1984
97,Kimberly,80,Female,1984
98,Patricia,80,Female,1984
99,Kristen,79,Female,1984
100,Susan,78,Female,1984
1,Rebecca,930,Female,1983
2,Sarah,913,Female,1983
3,Jessica,846,Female,1983
4,Melissa,737,Female,1983
5,Amanda,683,Female,1983
6,Nicole,574,Female,1983
7,Amy,552,Female,1983
8,Michelle,542,Female,1983
9,Lauren,525,Female,1983
10,Emma,486,Female,1983
11,Lisa,485,Female,1983
12,Erin,455,Female,1983
13,Natalie,422,Female,1983
14,Kylie,413,Female,1983
15,Kate,408,Female,1983
16,Belinda,382,Female,1983
17,Elizabeth,354,Female,1983
18,Kristy,352,Female,1983
19,Jennifer,347,Female,1983
20,Angela,325,Female,1983
21,Kelly,313,Female,1983
22,Renee,310,Female,1983
23,Rachel,300,Female,1983
24,Laura,293,Female,1983
25,Danielle,265,Female,1983
26,Samantha,253,Female,1983
27,Alison,249,Female,1983
28,Melanie,241,Female,1983
29,Hayley,235,Female,1983
30,Katherine,235,Female,1983
31,Megan,231,Female,1983
32,Katie,230,Female,1983
33,Emily,225,Female,1983
34,Alicia,221,Female,1983
35,Louise,216,Female,1983
36,Cassandra,210,Female,1983
37,Brooke,204,Female,1983
38,Katrina,195,Female,1983
39,Catherine,192,Female,1983
40,Anna,191,Female,1983
41,Stephanie,190,Female,1983
42,Vanessa,187,Female,1983
43,Stacey,181,Female,1983
44,Natasha,172,Female,1983
45,Jade,170,Female,1983
46,Jodie,168,Female,1983
47,Leah,168,Female,1983
48,Jacqueline,161,Female,1983
49,Joanne,158,Female,1983
50,Kathryn,158,Female,1983
51,Kimberley,157,Female,1983
52,Carly,151,Female,1983
53,Karen,149,Female,1983
54,Tanya,148,Female,1983
55,Sally,147,Female,1983
56,Alexandra,145,Female,1983
57,Rachael,140,Female,1983
58,Leanne,137,Female,1983
59,Crystal,132,Female,1983
60,Naomi,129,Female,1983
61,Tara,126,Female,1983
62,Claire,125,Female,1983
63,Bianca,123,Female,1983
64,Amber,122,Female,1983
65,Linda,121,Female,1983
66,Kim,119,Female,1983
67,Casey,118,Female,1983
68,Alana,117,Female,1983
69,Krystal,117,Female,1983
70,Holly,115,Female,1983
71,Julie,113,Female,1983
72,Fiona,110,Female,1983
73,Sara,109,Female,1983
74,Simone,108,Female,1983
75,Melinda,105,Female,1983
76,Christine,103,Female,1983
77,Clare,103,Female,1983
78,Candice,99,Female,1983
79,Kellie,98,Female,1983
80,Julia,97,Female,1983
81,Jane,93,Female,1983
82,Susan,93,Female,1983
83,Zoe,92,Female,1983
84,Kristie,91,Female,1983
85,Tracey,89,Female,1983
86,Anita,88,Female,1983
87,Tamara,88,Female,1983
88,Shannon,87,Female,1983
89,Skye,86,Female,1983
90,Aimee,83,Female,1983
91,Heather,82,Female,1983
92,Olivia,82,Female,1983
93,Chantelle,81,Female,1983
94,Heidi,81,Female,1983
95,Kristen,81,Female,1983
96,Carla,80,Female,1983
97,Peta,79,Female,1983
98,Maria,78,Female,1983
99,Diana,77,Female,1983
100,Hannah,77,Female,1983
1,Rebecca,1005,Female,1982
2,Sarah,911,Female,1982
3,Melissa,759,Female,1982
4,Amanda,641,Female,1982
5,Nicole,635,Female,1982
6,Michelle,554,Female,1982
7,Jessica,535,Female,1982
8,Amy,516,Female,1982
9,Emma,474,Female,1982
10,Lisa,469,Female,1982
11,Natalie,468,Female,1982
12,Kristy,446,Female,1982
13,Lauren,432,Female,1982
14,Kylie,429,Female,1982
15,Kate,424,Female,1982
16,Kelly,416,Female,1982
17,Belinda,407,Female,1982
18,Jennifer,366,Female,1982
19,Erin,364,Female,1982
20,Elizabeth,359,Female,1982
21,Angela,336,Female,1982
22,Alison,286,Female,1982
23,Samantha,274,Female,1982
24,Katherine,272,Female,1982
25,Danielle,266,Female,1982
26,Melanie,262,Female,1982
27,Renee,254,Female,1982
28,Hayley,252,Female,1982
29,Katrina,245,Female,1982
30,Rachel,245,Female,1982
31,Katie,233,Female,1982
32,Brooke,231,Female,1982
33,Megan,230,Female,1982
34,Catherine,215,Female,1982
35,Louise,213,Female,1982
36,Laura,207,Female,1982
37,Vanessa,194,Female,1982
38,Anna,192,Female,1982
39,Jodie,191,Female,1982
40,Emily,185,Female,1982
41,Karen,185,Female,1982
42,Cassandra,183,Female,1982
43,Joanne,180,Female,1982
44,Kathryn,175,Female,1982
45,Alicia,172,Female,1982
46,Jacqueline,170,Female,1982
47,Natasha,170,Female,1982
48,Fiona,161,Female,1982
49,Naomi,157,Female,1982
50,Leanne,155,Female,1982
51,Stacey,155,Female,1982
52,Jade,154,Female,1982
53,Sally,154,Female,1982
54,Leah,152,Female,1982
55,Claire,149,Female,1982
56,Carly,146,Female,1982
57,Tanya,142,Female,1982
58,Christine,140,Female,1982
59,Kim,140,Female,1982
60,Rachael,135,Female,1982
61,Alexandra,132,Female,1982
62,Kellie,130,Female,1982
63,Julie,128,Female,1982
64,Stephanie,123,Female,1982
65,Kimberley,122,Female,1982
66,Kristen,122,Female,1982
67,Amber,121,Female,1982
68,Linda,117,Female,1982
69,Maria,115,Female,1982
70,Susan,115,Female,1982
71,Sara,113,Female,1982
72,Candice,112,Female,1982
73,Casey,112,Female,1982
74,Crystal,112,Female,1982
75,Alana,110,Female,1982
76,Melinda,110,Female,1982
77,Bianca,105,Female,1982
78,Jane,105,Female,1982
79,Donna,103,Female,1982
80,Simone,101,Female,1982
81,Shannon,100,Female,1982
82,Tracey,96,Female,1982
83,Victoria,96,Female,1982
84,Helen,95,Female,1982
85,Tamara,94,Female,1982
86,Jasmine,92,Female,1982
87,Kathleen,91,Female,1982
88,Sharon,91,Female,1982
89,Julia,89,Female,1982
90,Patricia,89,Female,1982
91,Zoe,88,Female,1982
92,Diana,86,Female,1982
93,Heidi,85,Female,1982
94,Peta,85,Female,1982
95,Clare,84,Female,1982
96,Kristie,83,Female,1982
97,Anita,82,Female,1982
98,Joanna,82,Female,1982
99,Christina,81,Female,1982
100,Suzanne,81,Female,1982
1,Rebecca,1068,Female,1981
2,Sarah,879,Female,1981
3,Amanda,789,Female,1981
4,Melissa,727,Female,1981
5,Nicole,625,Female,1981
6,Michelle,590,Female,1981
7,Lisa,580,Female,1981
8,Kristy,524,Female,1981
9,Amy,480,Female,1981
10,Belinda,468,Female,1981
11,Kylie,464,Female,1981
12,Emma,463,Female,1981
13,Kelly,445,Female,1981
14,Kate,435,Female,1981
15,Natalie,411,Female,1981
16,Lauren,399,Female,1981
17,Elizabeth,356,Female,1981
18,Erin,348,Female,1981
19,Jennifer,335,Female,1981
20,Renee,332,Female,1981
21,Jessica,330,Female,1981
22,Melanie,282,Female,1981
23,Katrina,281,Female,1981
24,Danielle,276,Female,1981
25,Alison,275,Female,1981
26,Brooke,274,Female,1981
27,Rachel,265,Female,1981
28,Samantha,262,Female,1981
29,Angela,261,Female,1981
30,Megan,249,Female,1981
31,Catherine,247,Female,1981
32,Karen,246,Female,1981
33,Katherine,241,Female,1981
34,Katie,241,Female,1981
35,Laura,221,Female,1981
36,Anna,215,Female,1981
37,Tanya,207,Female,1981
38,Kathryn,205,Female,1981
39,Louise,198,Female,1981
40,Natasha,198,Female,1981
41,Jodie,188,Female,1981
42,Kim,187,Female,1981
43,Joanne,185,Female,1981
44,Fiona,178,Female,1981
45,Vanessa,176,Female,1981
46,Sally,175,Female,1981
47,Emily,172,Female,1981
48,Leanne,172,Female,1981
49,Christine,168,Female,1981
50,Jacqueline,167,Female,1981
51,Hayley,159,Female,1981
52,Alicia,157,Female,1981
53,Linda,156,Female,1981
54,Stacey,154,Female,1981
55,Cassandra,153,Female,1981
56,Leah,147,Female,1981
57,Tracey,147,Female,1981
58,Naomi,143,Female,1981
59,Carly,139,Female,1981
60,Amber,138,Female,1981
61,Jade,138,Female,1981
62,Julie,138,Female,1981
63,Rachael,135,Female,1981
64,Melinda,134,Female,1981
65,Claire,126,Female,1981
66,Bianca,117,Female,1981
67,Shannon,116,Female,1981
68,Alana,115,Female,1981
69,Alexandra,115,Female,1981
70,Kristen,115,Female,1981
71,Sara,115,Female,1981
72,Jane,113,Female,1981
73,Maria,108,Female,1981
74,Kellie,107,Female,1981
75,Susan,104,Female,1981
76,Kristie,102,Female,1981
77,Diana,101,Female,1981
78,Heidi,101,Female,1981
79,Tammy,98,Female,1981
80,Donna,97,Female,1981
81,Clare,96,Female,1981
82,Candice,95,Female,1981
83,Tamara,95,Female,1981
84,Caroline,94,Female,1981
85,Anita,92,Female,1981
86,Sharon,92,Female,1981
87,Simone,92,Female,1981
88,Olivia,90,Female,1981
89,Stephanie,89,Female,1981
90,Zoe,89,Female,1981
91,Sandra,88,Female,1981
92,Helen,87,Female,1981
93,Skye,87,Female,1981
94,Kathleen,85,Female,1981
95,Tania,83,Female,1981
96,Victoria,83,Female,1981
97,Julia,81,Female,1981
98,Kirsty,79,Female,1981
99,Tracy,79,Female,1981
100,Mary,77,Female,1981
1,Rebecca,1002,Female,1980
2,Amanda,722,Female,1980
3,Michelle,653,Female,1980
4,Sarah,647,Female,1980
5,Melissa,628,Female,1980
6,Nicole,627,Female,1980
7,Lisa,572,Female,1980
8,Kristy,526,Female,1980
9,Kelly,510,Female,1980
10,Kylie,510,Female,1980
11,Amy,455,Female,1980
12,Belinda,453,Female,1980
13,Emma,426,Female,1980
14,Natalie,400,Female,1980
15,Kate,368,Female,1980
16,Renee,337,Female,1980
17,Jennifer,336,Female,1980
18,Elizabeth,332,Female,1980
19,Alison,321,Female,1980
20,Danielle,321,Female,1980
21,Angela,317,Female,1980
22,Rachel,303,Female,1980
23,Lauren,288,Female,1980
24,Melanie,263,Female,1980
25,Samantha,252,Female,1980
26,Joanne,250,Female,1980
27,Katherine,249,Female,1980
28,Vanessa,236,Female,1980
29,Katrina,234,Female,1980
30,Catherine,232,Female,1980
31,Karen,231,Female,1980
32,Brooke,226,Female,1980
33,Jessica,222,Female,1980
34,Fiona,214,Female,1980
35,Jodie,208,Female,1980
36,Anna,198,Female,1980
37,Megan,197,Female,1980
38,Louise,195,Female,1980
39,Sally,190,Female,1980
40,Tanya,189,Female,1980
41,Kathryn,188,Female,1980
42,Katie,188,Female,1980
43,Erin,187,Female,1980
44,Natasha,185,Female,1980
45,Kim,184,Female,1980
46,Stacey,181,Female,1980
47,Leanne,167,Female,1980
48,Naomi,165,Female,1980
49,Julie,163,Female,1980
50,Rachael,150,Female,1980
51,Alexandra,148,Female,1980
52,Linda,146,Female,1980
53,Tracey,146,Female,1980
54,Alicia,138,Female,1980
55,Amber,135,Female,1980
56,Christine,135,Female,1980
57,Jacqueline,135,Female,1980
58,Shannon,135,Female,1980
59,Jane,133,Female,1980
60,Laura,133,Female,1980
61,Melinda,131,Female,1980
62,Emily,130,Female,1980
63,Kellie,128,Female,1980
64,Donna,127,Female,1980
65,Susan,124,Female,1980
66,Jade,120,Female,1980
67,Heidi,113,Female,1980
68,Hayley,112,Female,1980
69,Leah,112,Female,1980
70,Maria,110,Female,1980
71,Claire,109,Female,1980
72,Cassandra,106,Female,1980
73,Helen,105,Female,1980
74,Suzanne,105,Female,1980
75,Tammy,104,Female,1980
76,Bianca,103,Female,1980
77,Sharon,102,Female,1980
78,Kristie,99,Female,1980
79,Simone,99,Female,1980
80,Kristen,93,Female,1980
81,Tamara,92,Female,1980
82,Sara,91,Female,1980
83,Kirsty,90,Female,1980
84,Clare,89,Female,1980
85,Allison,87,Female,1980
86,Deborah,87,Female,1980
87,Peta,86,Female,1980
88,Skye,86,Female,1980
89,Carly,85,Female,1980
90,Kathleen,85,Female,1980
91,Stephanie,85,Female,1980
92,Tania,85,Female,1980
93,Victoria,85,Female,1980
94,Caroline,82,Female,1980
95,Mary,81,Female,1980
96,Alana,80,Female,1980
97,Olivia,80,Female,1980
98,Jodi,76,Female,1980
99,Julia,76,Female,1980
100,Bronwyn,74,Female,1980
1,Rebecca,887,Female,1979
2,Melissa,701,Female,1979
3,Sarah,658,Female,1979
4,Michelle,646,Female,1979
5,Amanda,585,Female,1979
6,Kelly,576,Female,1979
7,Lisa,571,Female,1979
8,Nicole,569,Female,1979
9,Kylie,525,Female,1979
10,Belinda,519,Female,1979
11,Kristy,452,Female,1979
12,Emma,400,Female,1979
13,Natalie,386,Female,1979
14,Amy,364,Female,1979
15,Jennifer,361,Female,1979
16,Danielle,354,Female,1979
17,Renee,340,Female,1979
18,Alison,336,Female,1979
19,Angela,334,Female,1979
20,Kate,325,Female,1979
21,Karen,314,Female,1979
22,Melanie,308,Female,1979
23,Rachel,294,Female,1979
24,Elizabeth,278,Female,1979
25,Samantha,265,Female,1979
26,Joanne,257,Female,1979
27,Vanessa,251,Female,1979
28,Kim,250,Female,1979
29,Katrina,241,Female,1979
30,Lauren,241,Female,1979
31,Fiona,238,Female,1979
32,Katherine,228,Female,1979
33,Megan,224,Female,1979
34,Julie,207,Female,1979
35,Jodie,203,Female,1979
36,Jessica,201,Female,1979
37,Brooke,196,Female,1979
38,Catherine,195,Female,1979
39,Louise,193,Female,1979
40,Leanne,184,Female,1979
41,Anna,183,Female,1979
42,Katie,182,Female,1979
43,Kellie,178,Female,1979
44,Linda,173,Female,1979
45,Kathryn,170,Female,1979
46,Sally,168,Female,1979
47,Tanya,167,Female,1979
48,Tracey,167,Female,1979
49,Christine,160,Female,1979
50,Jane,157,Female,1979
51,Naomi,156,Female,1979
52,Erin,153,Female,1979
53,Stacey,151,Female,1979
54,Natasha,147,Female,1979
55,Jacqueline,146,Female,1979
56,Melinda,135,Female,1979
57,Donna,132,Female,1979
58,Susan,132,Female,1979
59,Claire,129,Female,1979
60,Rachael,128,Female,1979
61,Leah,127,Female,1979
62,Tammy,126,Female,1979
63,Alicia,125,Female,1979
64,Jade,125,Female,1979
65,Caroline,119,Female,1979
66,Sandra,117,Female,1979
67,Sharon,117,Female,1979
68,Helen,116,Female,1979
69,Heidi,115,Female,1979
70,Bianca,114,Female,1979
71,Laura,114,Female,1979
72,Simone,113,Female,1979
73,Hayley,112,Female,1979
74,Amber,111,Female,1979
75,Emily,111,Female,1979
76,Maria,111,Female,1979
77,Cassandra,109,Female,1979
78,Shannon,109,Female,1979
79,Mary,99,Female,1979
80,Kathleen,97,Female,1979
81,Olivia,97,Female,1979
82,Alexandra,96,Female,1979
83,Deborah,96,Female,1979
84,Kristie,95,Female,1979
85,Anita,94,Female,1979
86,Kirsty,94,Female,1979
87,Clare,90,Female,1979
88,Renae,86,Female,1979
89,Patricia,85,Female,1979
90,Carly,83,Female,1979
91,Allison,82,Female,1979
92,Bronwyn,81,Female,1979
93,Stephanie,81,Female,1979
94,Tina,80,Female,1979
95,Tamara,78,Female,1979
96,Julia,77,Female,1979
97,Peta,77,Female,1979
98,Tracy,77,Female,1979
99,Tania,76,Female,1979
100,Skye,73,Female,1979
1,Rebecca,985,Female,1978
2,Michelle,810,Female,1978
3,Melissa,675,Female,1978
4,Nicole,666,Female,1978
5,Lisa,622,Female,1978
6,Sarah,602,Female,1978
7,Belinda,593,Female,1978
8,Amanda,571,Female,1978
9,Kylie,539,Female,1978
10,Kelly,531,Female,1978
11,Kristy,436,Female,1978
12,Natalie,429,Female,1978
13,Jennifer,401,Female,1978
14,Emma,387,Female,1978
15,Renee,373,Female,1978
16,Melanie,370,Female,1978
17,Angela,326,Female,1978
18,Karen,324,Female,1978
19,Alison,309,Female,1978
20,Elizabeth,306,Female,1978
21,Danielle,305,Female,1978
22,Joanne,296,Female,1978
23,Amy,294,Female,1978
24,Rachel,293,Female,1978
25,Kate,289,Female,1978
26,Samantha,272,Female,1978
27,Kim,260,Female,1978
28,Vanessa,250,Female,1978
29,Jodie,239,Female,1978
30,Katherine,238,Female,1978
31,Katrina,232,Female,1978
32,Fiona,225,Female,1978
33,Julie,219,Female,1978
34,Megan,214,Female,1978
35,Tanya,201,Female,1978
36,Leanne,199,Female,1978
37,Catherine,194,Female,1978
38,Kathryn,189,Female,1978
39,Linda,185,Female,1978
40,Kellie,176,Female,1978
41,Louise,176,Female,1978
42,Tracey,176,Female,1978
43,Sally,175,Female,1978
44,Anna,174,Female,1978
45,Sharon,173,Female,1978
46,Christine,170,Female,1978
47,Maria,169,Female,1978
48,Donna,158,Female,1978
49,Melinda,157,Female,1978
50,Natasha,156,Female,1978
51,Naomi,154,Female,1978
52,Jacqueline,151,Female,1978
53,Katie,149,Female,1978
54,Rachael,149,Female,1978
55,Susan,146,Female,1978
56,Brooke,144,Female,1978
57,Leah,137,Female,1978
58,Jane,133,Female,1978
59,Peta,133,Female,1978
60,Stacey,133,Female,1978
61,Emily,131,Female,1978
62,Tammy,130,Female,1978
63,Simone,129,Female,1978
64,Lauren,127,Female,1978
65,Cassandra,126,Female,1978
66,Olivia,126,Female,1978
67,Erin,124,Female,1978
68,Tracy,124,Female,1978
69,Helen,123,Female,1978
70,Sandra,119,Female,1978
71,Deborah,118,Female,1978
72,Jessica,118,Female,1978
73,Kirsty,114,Female,1978
74,Caroline,113,Female,1978
75,Heidi,112,Female,1978
76,Tamara,111,Female,1978
77,Amber,104,Female,1978
78,Claire,104,Female,1978
79,Bianca,99,Female,1978
80,Laura,99,Female,1978
81,Kristie,98,Female,1978
82,Alexandra,96,Female,1978
83,Renae,96,Female,1978
84,Allison,94,Female,1978
85,Shannon,94,Female,1978
86,Wendy,94,Female,1978
87,Kathleen,92,Female,1978
88,Mary,89,Female,1978
89,Stephanie,88,Female,1978
90,Tina,87,Female,1978
91,Alicia,86,Female,1978
92,Felicity,85,Female,1978
93,Suzanne,83,Female,1978
94,Patricia,80,Female,1978
95,Georgina,79,Female,1978
96,Jade,79,Female,1978
97,Sonia,79,Female,1978
98,Christina,78,Female,1978
99,Anita,76,Female,1978
100,Skye,76,Female,1978
1,Rebecca,973,Female,1977
2,Melissa,742,Female,1977
3,Nicole,734,Female,1977
4,Michelle,733,Female,1977
5,Amanda,654,Female,1977
6,Kylie,597,Female,1977
7,Sarah,586,Female,1977
8,Belinda,582,Female,1977
9,Lisa,521,Female,1977
10,Natalie,489,Female,1977
11,Kelly,438,Female,1977
12,Karen,388,Female,1977
13,Jennifer,374,Female,1977
14,Melanie,354,Female,1977
15,Renee,353,Female,1977
16,Kristy,345,Female,1977
17,Angela,322,Female,1977
18,Emma,322,Female,1977
19,Alison,316,Female,1977
20,Elizabeth,310,Female,1977
21,Joanne,306,Female,1977
22,Rachel,293,Female,1977
23,Kim,281,Female,1977
24,Samantha,273,Female,1977
25,Vanessa,252,Female,1977
26,Danielle,245,Female,1977
27,Amy,241,Female,1977
28,Jodie,240,Female,1977
29,Leanne,234,Female,1977
30,Catherine,233,Female,1977
31,Fiona,233,Female,1977
32,Katherine,227,Female,1977
33,Kate,223,Female,1977
34,Julie,222,Female,1977
35,Tanya,219,Female,1977
36,Sally,215,Female,1977
37,Melinda,212,Female,1977
38,Louise,203,Female,1977
39,Megan,201,Female,1977
40,Anna,186,Female,1977
41,Kathryn,186,Female,1977
42,Linda,183,Female,1977
43,Katrina,182,Female,1977
44,Sharon,182,Female,1977
45,Kellie,173,Female,1977
46,Maria,171,Female,1977
47,Jacqueline,168,Female,1977
48,Tracey,163,Female,1977
49,Natasha,162,Female,1977
50,Jane,158,Female,1977
51,Susan,155,Female,1977
52,Brooke,154,Female,1977
53,Donna,150,Female,1977
