Rank,Name,Count,Gender,Year
1,OLIVER,695,Male,2021
2,NOAH,633,Male,2021
3,JACK,459,Male,2021
4,WILLIAM,458,Male,2021
5,HENRY,444,Male,2021
6,LEO,424,Male,2021
7,LUCAS,410,Male,2021
8,THEODORE,378,Male,2021
9,LEVI,339,Male,2021
10,LIAM,336,Male,2021
11,ELIJAH,331,Male,2021
12,THOMAS,330,Male,2021
13,CHARLIE,327,Male,2021
14,ARCHIE,327,Male,2021
15,HUDSON,324,Male,2021
16,LUCA,317,Male,2021
17,ALEXANDER,314,Male,2021
18,JAMES,310,Male,2021
19,ETHAN,285,Male,2021
20,LACHLAN,274,Male,2021
21,OSCAR,272,Male,2021
22,HARRISON,270,Male,2021
23,ISAAC,268,Male,2021
24,COOPER,259,Male,2021
25,MAX,253,Male,2021
26,GEORGE,245,Male,2021
27,ARTHUR,241,Male,2021
28,SEBASTIAN,240,Male,2021
29,KAI,238,Male,2021
30,HUNTER,236,Male,2021
31,HARVEY,234,Male,2021
32,BENJAMIN,234,Male,2021
33,HARRY,232,Male,2021
34,ARLO,231,Male,2021
35,HUGO,230,Male,2021
36,MASON,224,Male,2021
37,JACOB,224,Male,2021
38,ARCHER,214,Male,2021
39,SAMUEL,210,Male,2021
40,BEAU,199,Male,2021
41,XAVIER,195,Male,2021
42,JOSHUA,192,Male,2021
43,FINN,190,Male,2021
44,JOSEPH,188,Male,2021
45,RYAN,182,Male,2021
46,EDWARD,173,Male,2021
47,MUHAMMAD,172,Male,2021
48,LOUIS,169,Male,2021
49,AUSTIN,167,Male,2021
50,LOGAN,165,Male,2021
51,DANIEL,164,Male,2021
52,ADAM,163,Male,2021
53,MICHAEL,162,Male,2021
54,SONNY,161,Male,2021
55,JACKSON,160,Male,2021
56,JASPER,157,Male,2021
57,GABRIEL,157,Male,2021
58,JORDAN,153,Male,2021
59,PATRICK,152,Male,2021
60,LEON,151,Male,2021
61,RILEY,149,Male,2021
62,AIDEN,148,Male,2021
63,CARTER,147,Male,2021
64,ELI,146,Male,2021
65,JAYDEN,144,Male,2021
66,LUKA,142,Male,2021
67,ALI,142,Male,2021
68,LINCOLN,141,Male,2021
69,THEO,134,Male,2021
70,RIVER,133,Male,2021
71,FLYNN,129,Male,2021
72,FELIX,128,Male,2021
73,CHRISTIAN,126,Male,2021
74,LEONARDO,125,Male,2021
75,BILLY,124,Male,2021
76,ZACHARY,122,Male,2021
77,ASHER,122,Male,2021
78,ELIAS,119,Male,2021
79,LENNOX,118,Male,2021
80,BODHI,118,Male,2021
81,NICHOLAS,117,Male,2021
82,ANGUS,115,Male,2021
83,JUDE,110,Male,2021
84,ROMAN,108,Male,2021
85,VINCENT,106,Male,2021
86,MATTHEW,106,Male,2021
87,EZRA,105,Male,2021
88,ARI,105,Male,2021
89,CHARLES,104,Male,2021
90,LUKE,103,Male,2021
91,SPENCER,102,Male,2021
92,ASHTON,102,Male,2021
93,ZAYN,100,Male,2021
94,KOA,100,Male,2021
95,OWEN,99,Male,2021
96,JAXON,99,Male,2021
97,MAXWELL,98,Male,2021
98,ISAIAH,97,Male,2021
99,ANTHONY,97,Male,2021
100,TYLER,96,Male,2021
1,OLIVER,637,Male,2020
2,NOAH,593,Male,2020
3,WILLIAM,478,Male,2020
4,LEO,420,Male,2020
5,LUCAS,409,Male,2020
6,LIAM,383,Male,2020
7,JACK,376,Male,2020
8,HENRY,374,Male,2020
9,ELIJAH,371,Male,2020
10,THOMAS,351,Male,2020
11,JAMES,344,Male,2020
11,ALEXANDER,344,Male,2020
13,CHARLIE,335,Male,2020
14,LEVI,317,Male,2020
15,THEODORE,313,Male,2020
16,HUDSON,307,Male,2020
17,JACOB,293,Male,2020
18,ARCHIE,290,Male,2020
19,ETHAN,287,Male,2020
20,HARRISON,286,Male,2020
21,MASON,270,Male,2020
22,HUNTER,264,Male,2020
23,ISAAC,259,Male,2020
24,OSCAR,245,Male,2020
25,COOPER,243,Male,2020
26,LACHLAN,239,Male,2020
27,LUCA,238,Male,2020
28,GEORGE,231,Male,2020
29,BENJAMIN,227,Male,2020
30,HARRY,223,Male,2020
31,HARVEY,222,Male,2020
32,SAMUEL,221,Male,2020
33,HUGO,212,Male,2020
34,MAX,211,Male,2020
35,ARCHER,209,Male,2020
36,SEBASTIAN,205,Male,2020
37,ARLO,194,Male,2020
38,LOGAN,193,Male,2020
39,MUHAMMAD,190,Male,2020
39,FINN,190,Male,2020
41,XAVIER,183,Male,2020
42,RYAN,182,Male,2020
42,EDWARD,182,Male,2020
44,ARTHUR,181,Male,2020
45,JAYDEN,180,Male,2020
46,JACKSON,176,Male,2020
47,JOSHUA,175,Male,2020
47,DANIEL,175,Male,2020
49,JOSEPH,173,Male,2020
50,ADAM,171,Male,2020
50,KAI,171,Male,2020
50,JORDAN,171,Male,2020
53,RILEY,165,Male,2020
54,ELI,164,Male,2020
55,LOUIS,163,Male,2020
56,AIDEN,161,Male,2020
57,JASPER,158,Male,2020
58,AUSTIN,154,Male,2020
59,GABRIEL,150,Male,2020
60,BEAU,149,Male,2020
61,MICHAEL,147,Male,2020
62,LINCOLN,143,Male,2020
63,FLYNN,142,Male,2020
63,ALI,142,Male,2020
65,CARTER,141,Male,2020
66,CONNOR,130,Male,2020
67,CHARLES,128,Male,2020
67,SONNY,128,Male,2020
67,SPENCER,128,Male,2020
70,JAXON,124,Male,2020
70,ZACHARY,124,Male,2020
72,ASHTON,120,Male,2020
73,JUDE,117,Male,2020
74,PATRICK,116,Male,2020
74,LUKE,116,Male,2020
74,MATTHEW,116,Male,2020
74,OWEN,116,Male,2020
78,ISAIAH,113,Male,2020
79,NICHOLAS,111,Male,2020
79,LUKA,111,Male,2020
81,LEONARDO,110,Male,2020
82,CHRISTIAN,109,Male,2020
83,ANGUS,107,Male,2020
83,MARCUS,107,Male,2020
85,BODHI,106,Male,2020
86,THEO,104,Male,2020
87,LEON,103,Male,2020
87,ASHER,103,Male,2020
87,JAKE,103,Male,2020
87,AXEL,103,Male,2020
91,CALEB,102,Male,2020
91,RYDER,102,Male,2020
93,DYLAN,100,Male,2020
94,DOMINIC,99,Male,2020
94,ARI,99,Male,2020
96,ELIAS,98,Male,2020
97,FELIX,96,Male,2020
97,VINCENT,96,Male,2020
97,LENNOX,96,Male,2020
97,ANTHONY,96,Male,2020
1,OLIVER,641,Male,2019
2,NOAH,573,Male,2019
3,WILLIAM,531,Male,2019
4,JACK,468,Male,2019
5,LEO,444,Male,2019
6,LUCAS,418,Male,2019
7,HENRY,376,Male,2019
8,THOMAS,370,Male,2019
9,JAMES,363,Male,2019
10,LIAM,357,Male,2019
11,ETHAN,355,Male,2019
12,ALEXANDER,339,Male,2019
13,ELIJAH,333,Male,2019
14,CHARLIE,327,Male,2019
15,HARRISON,296,Male,2019
16,HUDSON,296,Male,2019
17,THEODORE,292,Male,2019
18,ISAAC,289,Male,2019
19,HUNTER,275,Male,2019
20,HARRY,271,Male,2019
21,LEVI,269,Male,2019
22,ARCHIE,265,Male,2019
23,JACOB,261,Male,2019
24,OSCAR,260,Male,2019
25,SAMUEL,258,Male,2019
26,MAX,253,Male,2019
27,COOPER,249,Male,2019
28,MASON,239,Male,2019
29,LUCA,232,Male,2019
30,HARVEY,230,Male,2019
31,GEORGE,226,Male,2019
32,LACHLAN,223,Male,2019
33,SEBASTIAN,223,Male,2019
34,JOSHUA,217,Male,2019
35,BENJAMIN,216,Male,2019
36,RYAN,214,Male,2019
37,XAVIER,208,Male,2019
38,DANIEL,199,Male,2019
39,HUGO,196,Male,2019
40,ADAM,189,Male,2019
41,JAYDEN,189,Male,2019
42,LOGAN,189,Male,2019
43,LOUIS,187,Male,2019
44,ARLO,186,Male,2019
45,MUHAMMAD,184,Male,2019
46,FINN,180,Male,2019
47,JACKSON,179,Male,2019
48,ARCHER,176,Male,2019
49,EDWARD,172,Male,2019
50,JASPER,170,Male,2019
51,ARTHUR,166,Male,2019
52,AUSTIN,165,Male,2019
53,MICHAEL,165,Male,2019
54,KAI,164,Male,2019
55,JOSEPH,158,Male,2019
56,RILEY,156,Male,2019
57,ASHTON,155,Male,2019
58,CONNOR,154,Male,2019
59,ELI,154,Male,2019
60,AIDEN,151,Male,2019
61,JAXON,147,Male,2019
62,CARTER,145,Male,2019
63,LINCOLN,145,Male,2019
64,GABRIEL,142,Male,2019
65,JORDAN,136,Male,2019
66,NICHOLAS,133,Male,2019
67,ZACHARY,133,Male,2019
68,FLYNN,131,Male,2019
69,MATTHEW,131,Male,2019
70,LEON,130,Male,2019
71,CHRISTIAN,128,Male,2019
72,PATRICK,127,Male,2019
73,ANGUS,124,Male,2019
74,BEAU,123,Male,2019
75,OWEN,122,Male,2019
76,ALI,119,Male,2019
77,ASHER,114,Male,2019
78,BODHI,111,Male,2019
79,LUKE,111,Male,2019
80,DYLAN,110,Male,2019
81,FELIX,110,Male,2019
82,CHARLES,108,Male,2019
83,JUDE,108,Male,2019
84,MARCUS,108,Male,2019
85,LUKA,105,Male,2019
86,AARON,103,Male,2019
87,ELIAS,103,Male,2019
88,TYLER,102,Male,2019
89,SONNY,101,Male,2019
90,DOMINIC,100,Male,2019
91,LEONARDO,99,Male,2019
92,REUBEN,97,Male,2019
93,TOBY,97,Male,2019
94,EZRA,96,Male,2019
95,HAMISH,96,Male,2019
96,NATHANIEL,96,Male,2019
97,JOHN,95,Male,2019
98,SPENCER,95,Male,2019
99,ISAIAH,94,Male,2019
100,THEO,94,Male,2019
1,Oliver,616,Male,2018
2,William,567,Male,2018
3,Noah,539,Male,2018
4,Jack,517,Male,2018
5,Henry,405,Male,2018
6,Thomas,404,Male,2018
7,Lucas,394,Male,2018
8,Liam,383,Male,2018
9,Leo,375,Male,2018
10,Alexander,370,Male,2018
11,James,368,Male,2018
12,Ethan,345,Male,2018
13,Elijah,323,Male,2018
14,Mason,306,Male,2018
15,Harry,305,Male,2018
16,Hunter,296,Male,2018
17,Isaac,290,Male,2018
18,Jacob,288,Male,2018
19,Harrison,287,Male,2018
20,Levi,279,Male,2018
21,Oscar,278,Male,2018
22,Charlie,277,Male,2018
23,Theodore,271,Male,2018
24,Lachlan,260,Male,2018
25,Hudson,255,Male,2018
26,Archie,248,Male,2018
27,Max,247,Male,2018
28,Benjamin,246,Male,2018
29,Cooper,242,Male,2018
30,Samuel,241,Male,2018
31,Ryan,235,Male,2018
32,Archer,234,Male,2018
33,George,234,Male,2018
34,Joshua,234,Male,2018
35,Xavier,223,Male,2018
36,Logan,222,Male,2018
37,Sebastian,219,Male,2018
38,Hugo,217,Male,2018
39,Daniel,215,Male,2018
40,Finn,201,Male,2018
41,Luca,201,Male,2018
42,Harvey,200,Male,2018
43,Jackson,195,Male,2018
44,Muhammad,192,Male,2018
45,Jaxon,184,Male,2018
46,Adam,182,Male,2018
47,Joseph,180,Male,2018
48,Kai,176,Male,2018
49,Aiden,171,Male,2018
50,Edward,171,Male,2018
51,Ashton,170,Male,2018
52,Lincoln,169,Male,2018
53,Eli,164,Male,2018
54,Jayden,160,Male,2018
55,Austin,157,Male,2018
56,Louis,157,Male,2018
57,Zachary,156,Male,2018
58,Jordan,155,Male,2018
59,Arlo,154,Male,2018
60,Carter,150,Male,2018
61,Riley,148,Male,2018
62,Michael,147,Male,2018
63,Charles,143,Male,2018
64,Ali,139,Male,2018
65,Nicholas,139,Male,2018
66,Jasper,137,Male,2018
67,Dylan,136,Male,2018
68,Patrick,136,Male,2018
69,Gabriel,135,Male,2018
70,Matthew,133,Male,2018
71,Owen,132,Male,2018
72,Connor,131,Male,2018
73,Arthur,125,Male,2018
74,Darcy,125,Male,2018
75,Luke,123,Male,2018
76,Beau,122,Male,2018
77,Flynn,121,Male,2018
78,Spencer,114,Male,2018
79,Toby,113,Male,2018
80,Tyler,113,Male,2018
81,Angus,111,Male,2018
82,Phoenix,111,Male,2018
83,Christian,109,Male,2018
84,Nathan,109,Male,2018
85,Sonny,109,Male,2018
86,Anthony,107,Male,2018
87,Leon,106,Male,2018
88,Marcus,106,Male,2018
89,Nate,105,Male,2018
90,Asher,104,Male,2018
91,Jude,102,Male,2018
92,Jake,101,Male,2018
93,Bodhi,94,Male,2018
94,Caleb,94,Male,2018
95,Hamish,92,Male,2018
96,Nathaniel,92,Male,2018
97,David,91,Male,2018
98,Leonardo,91,Male,2018
99,Maxwell,91,Male,2018
100,Vincent,90,Male,2018
1,Oliver,672,Male,2017
2,William,558,Male,2017
3,Noah,541,Male,2017
4,Jack,474,Male,2017
5,James,403,Male,2017
6,Henry,399,Male,2017
7,Thomas,393,Male,2017
8,Lucas,381,Male,2017
9,Ethan,364,Male,2017
10,Alexander,354,Male,2017
11,Liam,342,Male,2017
12,Lachlan,341,Male,2017
13,Harrison,333,Male,2017
14,Leo,328,Male,2017
15,Isaac,326,Male,2017
16,Hunter,301,Male,2017
17,Samuel,299,Male,2017
18,Jacob,289,Male,2017
19,Mason,281,Male,2017
20,Charlie,278,Male,2017
21,Elijah,276,Male,2017
22,Harry,275,Male,2017
23,Levi,270,Male,2017
24,Xavier,259,Male,2017
25,Oscar,257,Male,2017
26,Joshua,253,Male,2017
27,Harvey,250,Male,2017
28,Archie,247,Male,2017
29,George,246,Male,2017
30,Ryan,245,Male,2017
31,Cooper,244,Male,2017
32,Max,242,Male,2017
33,Sebastian,242,Male,2017
34,Benjamin,241,Male,2017
35,Hudson,229,Male,2017
36,Logan,225,Male,2017
37,Theodore,213,Male,2017
38,Jayden,206,Male,2017
39,Finn,199,Male,2017
40,Archer,198,Male,2017
41,Hugo,196,Male,2017
42,Daniel,195,Male,2017
43,Adam,189,Male,2017
44,Jackson,189,Male,2017
45,Riley,182,Male,2017
46,Jaxon,181,Male,2017
47,Joseph,180,Male,2017
48,Arlo,177,Male,2017
49,Edward,174,Male,2017
50,Lincoln,171,Male,2017
51,Aiden,169,Male,2017
52,Eli,168,Male,2017
53,Kai,168,Male,2017
54,Luca,167,Male,2017
55,Ashton,166,Male,2017
56,Matthew,164,Male,2017
57,Michael,161,Male,2017
58,Connor,160,Male,2017
59,Tyler,160,Male,2017
60,Zachary,158,Male,2017
61,Gabriel,157,Male,2017
62,Muhammad,156,Male,2017
63,Flynn,153,Male,2017
64,Ali,147,Male,2017
65,Patrick,147,Male,2017
66,Austin,145,Male,2017
67,Dylan,145,Male,2017
68,Christian,137,Male,2017
69,Jasper,137,Male,2017
70,Nicholas,134,Male,2017
71,Louis,133,Male,2017
72,Toby,129,Male,2017
73,Hamish,125,Male,2017
74,Jordan,125,Male,2017
75,Beau,123,Male,2017
76,Carter,121,Male,2017
77,Charles,118,Male,2017
78,Darcy,114,Male,2017
79,Owen,113,Male,2017
80,Isaiah,112,Male,2017
81,Jake,111,Male,2017
82,Aaron,108,Male,2017
83,John,108,Male,2017
84,Marcus,107,Male,2017
85,Luke,106,Male,2017
86,Angus,103,Male,2017
87,Felix,102,Male,2017
88,Arthur,101,Male,2017
89,Anthony,99,Male,2017
90,Bodhi,98,Male,2017
91,Caleb,98,Male,2017
92,Nathaniel,98,Male,2017
93,Jude,97,Male,2017
94,Vincent,97,Male,2017
95,Dominic,96,Male,2017
96,Leon,95,Male,2017
97,Nate,95,Male,2017
98,Harley,93,Male,2017
99,Nixon,93,Male,2017
100,Phoenix,91,Male,2017
1,Oliver,691,Male,2016
2,William,591,Male,2016
3,Noah,537,Male,2016
4,Jack,527,Male,2016
5,Lucas,473,Male,2016
6,James,455,Male,2016
7,Ethan,435,Male,2016
8,Thomas,424,Male,2016
9,Alexander,386,Male,2016
10,Leo,371,Male,2016
11,Lachlan,370,Male,2016
12,Isaac,364,Male,2016
13,Liam,361,Male,2016
14,Jacob,358,Male,2016
15,Samuel,350,Male,2016
16,Harrison,346,Male,2016
17,Benjamin,345,Male,2016
18,Henry,331,Male,2016
19,Joshua,317,Male,2016
20,Max,313,Male,2016
21,Mason,308,Male,2016
22,Hunter,306,Male,2016
23,Cooper,299,Male,2016
24,Levi,296,Male,2016
25,Charlie,286,Male,2016
26,Ryan,282,Male,2016
27,Harry,276,Male,2016
28,Hudson,272,Male,2016
29,Daniel,271,Male,2016
30,Oscar,260,Male,2016
31,Jayden,259,Male,2016
32,Elijah,255,Male,2016
33,Xavier,252,Male,2016
34,Archie,249,Male,2016
35,Riley,234,Male,2016
36,Sebastian,222,Male,2016
37,George,207,Male,2016
38,Jackson,206,Male,2016
39,Aiden,199,Male,2016
40,Zachary,199,Male,2016
41,Logan,198,Male,2016
42,Joseph,194,Male,2016
43,Adam,191,Male,2016
44,Finn,191,Male,2016
45,Archer,186,Male,2016
46,Theodore,186,Male,2016
47,Ashton,182,Male,2016
48,Luca,180,Male,2016
49,Patrick,180,Male,2016
50,Hugo,178,Male,2016
51,Kai,176,Male,2016
52,Lincoln,174,Male,2016
53,Matthew,174,Male,2016
54,Connor,172,Male,2016
55,Harvey,172,Male,2016
56,Edward,171,Male,2016
57,Muhammad,171,Male,2016
58,Flynn,170,Male,2016
59,Arlo,166,Male,2016
60,Louis,164,Male,2016
61,Austin,162,Male,2016
62,Nicholas,160,Male,2016
63,Michael,159,Male,2016
64,Nate,156,Male,2016
65,Beau,155,Male,2016
66,Jaxon,155,Male,2016
67,Tyler,155,Male,2016
68,Christian,153,Male,2016
69,Eli,153,Male,2016
70,Dylan,152,Male,2016
71,Felix,152,Male,2016
72,Jordan,148,Male,2016
73,Owen,147,Male,2016
74,Ali,144,Male,2016
75,Luke,144,Male,2016
76,Gabriel,141,Male,2016
77,Angus,138,Male,2016
78,Charles,138,Male,2016
79,Dominic,134,Male,2016
80,Jasper,130,Male,2016
81,Aaron,126,Male,2016
82,Carter,126,Male,2016
83,Anthony,116,Male,2016
84,Chase,116,Male,2016
85,Blake,115,Male,2016
86,Marcus,112,Male,2016
87,Caleb,111,Male,2016
88,Toby,109,Male,2016
89,Andrew,108,Male,2016
90,Nathaniel,105,Male,2016
91,Jake,104,Male,2016
92,Nathan,104,Male,2016
93,Sonny,104,Male,2016
94,Leon,103,Male,2016
95,John,101,Male,2016
96,Hayden,97,Male,2016
97,Jonathan,97,Male,2016
98,Spencer,97,Male,2016
99,Hamish,96,Male,2016
100,Darcy,95,Male,2016
1,Oliver,718,Male,2015
2,William,633,Male,2015
3,Jack,582,Male,2015
4,Noah,522,Male,2015
5,James,451,Male,2015
6,Lucas,444,Male,2015
7,Thomas,443,Male,2015
8,Isaac,409,Male,2015
9,Ethan,390,Male,2015
10,Jacob,382,Male,2015
11,Alexander,378,Male,2015
12,Lachlan,361,Male,2015
13,Samuel,361,Male,2015
14,Harrison,354,Male,2015
15,Joshua,346,Male,2015
16,Liam,345,Male,2015
17,Henry,344,Male,2015
18,Cooper,343,Male,2015
19,Benjamin,335,Male,2015
20,Mason,334,Male,2015
21,Charlie,328,Male,2015
22,Ryan,317,Male,2015
23,Max,313,Male,2015
24,Levi,288,Male,2015
25,Leo,282,Male,2015
26,Oscar,276,Male,2015
27,Harry,271,Male,2015
28,Daniel,256,Male,2015
29,Xavier,254,Male,2015
30,Logan,249,Male,2015
31,Jackson,247,Male,2015
32,Sebastian,243,Male,2015
33,Archie,242,Male,2015
34,Hunter,241,Male,2015
35,Elijah,238,Male,2015
36,Hudson,234,Male,2015
37,Jayden,233,Male,2015
38,George,228,Male,2015
39,Joseph,212,Male,2015
40,Riley,208,Male,2015
41,Adam,201,Male,2015
42,Edward,197,Male,2015
43,Aiden,196,Male,2015
44,Michael,196,Male,2015
45,Hugo,189,Male,2015
46,Ashton,187,Male,2015
47,Tyler,187,Male,2015
48,Nate,185,Male,2015
49,Flynn,184,Male,2015
50,Zachary,184,Male,2015
51,Archer,183,Male,2015
52,Matthew,177,Male,2015
53,Jaxon,173,Male,2015
54,Christian,171,Male,2015
55,Nicholas,171,Male,2015
56,Luca,170,Male,2015
57,Lincoln,169,Male,2015
58,Eli,167,Male,2015
59,Theodore,166,Male,2015
60,Jake,165,Male,2015
61,Harvey,164,Male,2015
62,Beau,163,Male,2015
63,Patrick,163,Male,2015
64,Finn,159,Male,2015
65,Austin,157,Male,2015
66,Dylan,150,Male,2015
67,Luke,146,Male,2015
68,Connor,142,Male,2015
69,Gabriel,139,Male,2015
70,Jordan,138,Male,2015
71,Muhammad,138,Male,2015
72,Charles,137,Male,2015
73,Kai,136,Male,2015
74,Braxton,130,Male,2015
75,Dominic,130,Male,2015
76,Chase,127,Male,2015
77,Louis,127,Male,2015
78,Blake,126,Male,2015
79,Ali,125,Male,2015
80,John,120,Male,2015
81,Nathan,120,Male,2015
82,Felix,117,Male,2015
83,Carter,116,Male,2015
84,Anthony,115,Male,2015
85,Angus,110,Male,2015
86,Caleb,110,Male,2015
87,Andrew,108,Male,2015
88,Marcus,108,Male,2015
89,Nathaniel,108,Male,2015
90,Toby,107,Male,2015
91,Harley,105,Male,2015
92,Hayden,105,Male,2015
93,Ryder,105,Male,2015
94,Arlo,104,Male,2015
95,Jasper,104,Male,2015
96,Owen,103,Male,2015
97,Jonathan,102,Male,2015
98,Hamish,99,Male,2015
99,Maxwell,95,Male,2015
100,David,94,Male,2015
1,Oliver,667,Male,2014
2,William,633,Male,2014
3,Noah,559,Male,2014
4,Jack,549,Male,2014
5,James,484,Male,2014
6,Lucas,483,Male,2014
7,Thomas,471,Male,2014
8,Alexander,456,Male,2014
9,Ethan,428,Male,2014
10,Liam,415,Male,2014
11,Cooper,393,Male,2014
12,Jacob,392,Male,2014
13,Max,391,Male,2014
14,Isaac,380,Male,2014
15,Harrison,375,Male,2014
16,Lachlan,375,Male,2014
17,Joshua,370,Male,2014
18,Samuel,359,Male,2014
19,Mason,329,Male,2014
20,Benjamin,326,Male,2014
21,Charlie,319,Male,2014
22,Ryan,317,Male,2014
23,Henry,316,Male,2014
24,Jayden,294,Male,2014
25,Daniel,292,Male,2014
26,Hunter,287,Male,2014
27,Oscar,286,Male,2014
28,Leo,284,Male,2014
29,Harry,281,Male,2014
30,Xavier,273,Male,2014
31,Elijah,253,Male,2014
32,Archie,250,Male,2014
33,Sebastian,248,Male,2014
34,Levi,246,Male,2014
35,Jackson,245,Male,2014
36,George,243,Male,2014
37,Logan,241,Male,2014
38,Aiden,233,Male,2014
39,Riley,209,Male,2014
40,Tyler,206,Male,2014
41,Flynn,205,Male,2014
42,Matthew,205,Male,2014
43,Nicholas,204,Male,2014
44,Adam,201,Male,2014
45,Hudson,201,Male,2014
46,Zachary,201,Male,2014
47,Michael,200,Male,2014
48,Hugo,199,Male,2014
49,Joseph,199,Male,2014
50,Edward,198,Male,2014
51,Nate,191,Male,2014
52,Patrick,190,Male,2014
53,Dylan,187,Male,2014
54,Jaxon,186,Male,2014
55,Jake,179,Male,2014
56,Luke,177,Male,2014
57,Ashton,174,Male,2014
58,Beau,173,Male,2014
59,Kai,172,Male,2014
60,Luca,170,Male,2014
61,Archer,169,Male,2014
62,Jordan,165,Male,2014
63,Eli,164,Male,2014
64,Ali,156,Male,2014
65,Marcus,155,Male,2014
66,Connor,153,Male,2014
67,Austin,150,Male,2014
68,Lincoln,149,Male,2014
69,Gabriel,148,Male,2014
70,Finn,147,Male,2014
71,Christian,146,Male,2014
72,Braxton,144,Male,2014
73,Nathan,140,Male,2014
74,Chase,138,Male,2014
75,Jasper,138,Male,2014
76,Louis,136,Male,2014
77,Blake,135,Male,2014
78,Angus,131,Male,2014
79,Dominic,131,Male,2014
80,Muhammad,130,Male,2014
81,Caleb,122,Male,2014
82,Toby,121,Male,2014
83,Hayden,119,Male,2014
84,Charles,118,Male,2014
85,Bailey,117,Male,2014
86,Felix,117,Male,2014
87,Hamish,116,Male,2014
88,Anthony,115,Male,2014
89,David,115,Male,2014
90,Ryder,112,Male,2014
91,Aaron,111,Male,2014
92,Owen,111,Male,2014
93,Jesse,109,Male,2014
94,Christopher,108,Male,2014
95,John,108,Male,2014
96,Phoenix,105,Male,2014
97,Maxwell,103,Male,2014
98,Nathaniel,101,Male,2014
99,Darcy,100,Male,2014
100,Jonathan,100,Male,2014
1,William,699,Male,2013
2,Oliver,637,Male,2013
3,Jack,588,Male,2013
4,Noah,562,Male,2013
5,James,514,Male,2013
6,Lucas,475,Male,2013
7,Thomas,466,Male,2013
8,Lachlan,463,Male,2013
9,Cooper,455,Male,2013
10,Ethan,453,Male,2013
11,Liam,450,Male,2013
12,Jacob,434,Male,2013
13,Alexander,426,Male,2013
14,Isaac,417,Male,2013
15,Joshua,409,Male,2013
16,Samuel,403,Male,2013
17,Harrison,357,Male,2013
18,Mason,354,Male,2013
19,Benjamin,347,Male,2013
20,Max,337,Male,2013
21,Charlie,335,Male,2013
22,Jayden,322,Male,2013
23,Henry,311,Male,2013
24,Daniel,307,Male,2013
25,Hunter,302,Male,2013
26,Ryan,300,Male,2013
27,Oscar,294,Male,2013
28,Levi,288,Male,2013
29,Xavier,287,Male,2013
30,Harry,278,Male,2013
31,Riley,278,Male,2013
32,Flynn,267,Male,2013
33,Logan,265,Male,2013
34,Sebastian,244,Male,2013
35,Elijah,242,Male,2013
36,Jackson,240,Male,2013
37,Tyler,234,Male,2013
38,Leo,226,Male,2013
39,Archie,213,Male,2013
40,Matthew,211,Male,2013
41,Joseph,210,Male,2013
42,Michael,205,Male,2013
43,Adam,204,Male,2013
44,Aiden,204,Male,2013
45,Zachary,203,Male,2013
46,Jaxon,200,Male,2013
47,Nicholas,200,Male,2013
48,Patrick,198,Male,2013
49,Hudson,196,Male,2013
50,Braxton,195,Male,2013
51,Jake,195,Male,2013
52,Christian,191,Male,2013
53,Edward,189,Male,2013
54,George,183,Male,2013
55,Hugo,178,Male,2013
56,Luke,178,Male,2013
57,Eli,173,Male,2013
58,Ashton,169,Male,2013
59,Chase,168,Male,2013
60,Luca,168,Male,2013
61,Beau,162,Male,2013
62,Nathan,161,Male,2013
63,Blake,160,Male,2013
64,Lincoln,159,Male,2013
65,Dylan,157,Male,2013
66,Kai,155,Male,2013
67,Marcus,155,Male,2013
68,Hayden,154,Male,2013
69,Finn,152,Male,2013
70,Caleb,151,Male,2013
71,Archer,148,Male,2013
72,Nate,142,Male,2013
73,Ali,141,Male,2013
74,Connor,140,Male,2013
75,Toby,139,Male,2013
76,Anthony,137,Male,2013
77,Austin,137,Male,2013
78,Louis,133,Male,2013
79,Muhammad,131,Male,2013
80,Nathaniel,129,Male,2013
81,Charles,128,Male,2013
82,Felix,127,Male,2013
83,Jasper,127,Male,2013
84,Jonathan,127,Male,2013
85,Jordan,127,Male,2013
86,Angus,125,Male,2013
87,Dominic,122,Male,2013
88,Mitchell,121,Male,2013
89,John,115,Male,2013
90,Alex,112,Male,2013
91,Owen,112,Male,2013
92,Aaron,110,Male,2013
93,Bailey,110,Male,2013
94,David,110,Male,2013
95,Ryder,110,Male,2013
96,Darcy,107,Male,2013
97,Gabriel,107,Male,2013
98,Jesse,106,Male,2013
99,Jett,106,Male,2013
100,Christopher,105,Male,2013
1,William,652,Male,2012
2,Lucas,576,Male,2012
3,Noah,574,Male,2012
4,Jack,570,Male,2012
5,Oliver,570,Male,2012
6,Ethan,554,Male,2012
7,Lachlan,524,Male,2012
8,Joshua,522,Male,2012
9,Thomas,519,Male,2012
10,James,498,Male,2012
11,Jacob,471,Male,2012
12,Cooper,462,Male,2012
13,Liam,441,Male,2012
14,Alexander,432,Male,2012
15,Benjamin,428,Male,2012
16,Isaac,387,Male,2012
17,Ryan,378,Male,2012
18,Max,366,Male,2012
19,Samuel,356,Male,2012
20,Daniel,354,Male,2012
21,Charlie,348,Male,2012
22,Jayden,331,Male,2012
23,Mason,324,Male,2012
24,Xavier,322,Male,2012
25,Harrison,309,Male,2012
26,Tyler,295,Male,2012
27,Harry,279,Male,2012
28,Henry,279,Male,2012
29,Riley,278,Male,2012
30,Levi,276,Male,2012
31,Oscar,275,Male,2012
32,Dylan,257,Male,2012
